date,net_sentiment,stock,sofr_Rate Type,sofr_Rate (%),sofr_1st Percentile (%),sofr_25th Percentile (%),sofr_75th Percentile (%),sofr_99th Percentile (%),sofr_Volume ($Billions),sofr_Target Rate From (%),sofr_Target Rate To (%),sofr_Intra Day - Low (%),sofr_Intra Day - High (%),sofr_Standard Deviation (%),sofr_30-Day Average SOFR,sofr_90-Day Average SOFR,sofr_180-Day Average SOFR,sofr_SOFR Index,sofr_Revision Indicator (Y/N),sofr_Footnote ID,unemp_UNEMPLOY,vix_VIXCLS,fomc_month,fomc_raw_date_text,fomc_year,aapl_Open,aapl_High,aapl_Low,aapl_Close,aapl_Adj Close,aapl_Volume,amzn_Open,amzn_High,amzn_Low,amzn_Close,amzn_Adj Close,amzn_Volume,fed_DFEDTARU,fed_rate_change,fed_action
2022-02-11,0.2233502538071066,AAPL,SOFR,0.05,-0.01,0.02,0.05,0.15,903.0,,,,,,,,,,,,,27.36,,,,172.33,173.08,168.04,168.64,165.39,"98,670,700",158.13,159.0,152.73,153.29,153.29,"77,100,000",,,
2022-02-12,0.3235294117647059,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,0.4339622641509434,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,0.25663716814159293,AAPL,SOFR,0.05,-0.01,0.02,0.05,0.15,895.0,,,,,,,,,,,,,28.33,,,,167.37,169.58,166.56,168.88,165.62,"86,185,500",151.75,158.45,151.65,155.17,155.17,"83,230,000",,,
2022-02-15,0.38341968911917096,AAPL,SOFR,0.05,0.0,0.03,0.05,0.15,972.0,,,,,,,,,,,,,25.7,,,,170.97,172.95,170.25,172.79,169.46,"62,527,400",157.61,158.01,154.64,156.51,156.51,"56,440,000",,,
2022-02-16,0.31336405529953915,AAPL,SOFR,0.05,-0.01,0.03,0.05,0.15,960.0,,,,,,,,,,,,,24.29,,,,171.85,173.34,170.05,172.55,169.22,"61,177,400",155.79,158.83,154.73,158.1,158.1,"52,704,000",,,
2022-02-17,0.1008174386920981,AAPL,SOFR,0.05,0.0,0.03,0.05,0.15,911.0,,,,,,,,,,,,,28.11,,,,171.03,171.91,168.47,168.88,165.62,"69,589,300",158.15,160.35,154.5,154.65,154.65,"64,032,000",,,
2022-02-18,0.08582089552238806,AAPL,SOFR,0.05,-0.01,0.03,0.05,0.15,931.0,,,,,,,,,,,,,27.75,,,,169.82,170.54,166.19,167.3,164.07,"82,772,700",155.5,155.5,150.89,152.6,152.6,"63,604,000",,,
2022-02-19,0.30434782608695654,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,0.3584905660377358,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,0.31092436974789917,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,0.3547008547008547,AAPL,SOFR,0.05,-0.01,0.03,0.05,0.15,930.0,,,,,,,,,,,,,28.81,,,,164.98,166.69,162.15,164.32,161.15,"91,162,800",150.48,152.98,148.49,150.2,150.2,"66,128,000",,,
2022-02-23,0.2079207920792079,AAPL,SOFR,0.05,-0.01,0.03,0.05,0.15,902.0,,,,,,,,,,,,,31.02,,,,165.54,166.15,159.75,160.07,156.98,"90,009,200",151.65,151.76,144.65,144.83,144.83,"64,244,000",,,
2022-02-24,0.3028169014084507,AAPL,SOFR,0.05,-0.01,0.03,0.05,0.15,924.0,,,,,,,,,,,,,30.32,,,,152.58,162.85,152.0,162.74,159.6,"141,147,500",139.84,151.75,139.5,151.36,151.36,"100,786,000",,,
2022-02-25,0.4306049822064057,AAPL,SOFR,0.05,0.0,0.04,0.06,0.15,962.0,,,,,,,,,,,,,27.59,,,,163.84,165.12,160.87,164.85,161.67,"91,974,200",150.55,153.99,149.21,153.79,153.79,"62,396,000",,,
2022-02-26,0.49295774647887325,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,0.3333333333333333,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,0.45454545454545453,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,0.7880184331797235,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,0.40498442367601245,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,0.5414012738853503,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,0.3684210526315789,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28,0.6842105263157895,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,0.5829383886255924,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,0.6612021857923497,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,0.6442687747035574,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,0.41368078175895767,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,0.3148148148148148,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,0.6363636363636364,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,0.5172413793103449,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,0.11801242236024845,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,0.4456140350877193,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,0.5,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,0.6904761904761905,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,0.32231404958677684,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,0.6,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-11,0.25,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,0.023255813953488372,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,0.7294117647058823,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,-0.005405405405405406,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,0.6241610738255033,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,0.5789473684210527,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,0.42857142857142855,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,0.5384615384615384,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,0.7333333333333333,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,0.175,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,0.7704918032786885,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,0.3620689655172414,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,-0.1044776119402985,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,-0.034482758620689655,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,-0.42105263157894735,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,0.2727272727272727,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,-0.20207253886010362,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,0.06976744186046512,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,0.4966887417218543,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,0.4013605442176871,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,0.5454545454545454,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,0.7894736842105263,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,0.6363636363636364,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,0.36507936507936506,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,0.4260869565217391,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,0.3869346733668342,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,0.5151515151515151,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,-0.2727272727272727,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,0.5,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,0.4146341463414634,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,0.35384615384615387,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,0.5348837209302325,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,0.6164383561643836,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,0.4339622641509434,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,0.45454545454545453,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,0.47368421052631576,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,0.10569105691056911,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,0.48514851485148514,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,0.2926829268292683,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,0.2898550724637681,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,0.02197802197802198,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21,0.25,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,0.4074074074074074,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,0.34831460674157305,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,0.12598425196850394,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,0.5726495726495726,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,0.23076923076923078,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,-0.057971014492753624,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,0.14285714285714285,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,0.28,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,0.2,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,0.1875,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,0.011235955056179775,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,0.424390243902439,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,0.6376811594202898,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05,0.5,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,0.625,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,0.3263157894736842,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,-0.2538860103626943,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,-0.09473684210526316,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,0.3364485981308411,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,0.26262626262626265,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,0.5555555555555556,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,0.75,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,0.5274725274725275,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,0.6,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,0.46464646464646464,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,0.6071428571428571,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,0.1232876712328767,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,0.5384615384615384,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,0.6190476190476191,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,0.6756756756756757,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,0.25757575757575757,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,0.5414012738853503,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,0.11166666666666666,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,0.554520037278658,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,0.19607843137254902,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,0.5555555555555556,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,0.7,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,0.36936936936936937,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,0.564625850340136,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,0.3202614379084967,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,0.7575757575757576,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,1.0,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,0.8461538461538461,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,0.6335877862595419,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,0.5826086956521739,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,0.5,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,0.4619883040935672,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,0.49019607843137253,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,0.5454545454545454,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,0.8461538461538461,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,0.5967741935483871,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,0.5344827586206896,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,0.15294117647058825,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,0.3707865168539326,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,0.2537313432835821,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,0.2631578947368421,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,0.14285714285714285,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,0.36787564766839376,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,0.5185185185185185,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,0.37888198757763975,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,0.3333333333333333,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,0.35714285714285715,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,0.6190476190476191,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,0.7894736842105263,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,0.44516129032258067,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,0.7333333333333333,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,0.7491039426523297,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,0.7647058823529411,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,0.3333333333333333,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,0.7931034482758621,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,0.6666666666666666,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,0.3064516129032258,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,0.4785714285714286,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,0.5092936802973977,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,0.3523809523809524,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,0.45819397993311034,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,0.8095238095238095,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,0.9090909090909091,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,0.37423312883435583,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,0.37142857142857144,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,0.6867469879518072,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,0.5059760956175299,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,0.6136363636363636,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,0.8,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,0.8461538461538461,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,0.5918367346938775,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,0.803030303030303,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,0.6855895196506551,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,0.6732673267326733,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,0.5603448275862069,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,0.9166666666666666,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,0.6,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,0.632,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,0.5949367088607594,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,1.0,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,0.907182320441989,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,0.8378378378378378,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,0.7254901960784313,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,0.8461538461538461,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,0.738498789346247,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,0.8604651162790697,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,0.9565217391304348,AMZN,,,,,,,,,,,,,,,,,,,5869.0,,,,,,,,,,,,,,,,,1.75,,Unchanged
2020-01-02,0.9346642468239564,AMZN,SOFR,1.54,1.49,1.5,1.6,1.65,1123.0,,,,,,,,,,,,,12.47,,,,74.06,75.15,73.8,75.09,72.47,"135,480,400",93.75,94.9,93.21,94.9,94.9,"80,580,000",,,
2020-01-03,0.6551724137931034,AMZN,SOFR,1.55,1.5,1.52,1.6,1.66,1030.0,,,,,,,,,,,,,14.02,,,,74.29,75.14,74.13,74.36,71.76,"146,322,800",93.22,94.31,93.22,93.75,93.75,"75,288,000",,,
2020-01-04,1.0,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,0.2727272727272727,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,0.8421052631578947,AMZN,SOFR,1.55,1.5,1.53,1.6,1.66,1034.0,,,,,,,,,,,,,13.85,,,,73.45,74.99,73.19,74.95,72.34,"118,387,200",93,95.18,93.0,95.14,95.14,"81,236,000",,,
2020-01-07,0.8314606741573034,AMZN,SOFR,1.56,1.5,1.53,1.61,1.67,1028.0,,,,,,,,,,,,,13.79,,,,74.96,75.22,74.37,74.6,72.0,"108,872,000",95.22,95.69,94.6,95.34,95.34,"80,898,000",,,
2020-01-08,0.7361111111111112,AMZN,SOFR,1.55,1.5,1.52,1.59,1.66,1007.0,,,,,,,,,,,,,13.45,,,,74.29,76.11,74.29,75.8,73.15,"132,079,200",94.9,95.55,94.32,94.6,94.6,"70,160,000",,,
2020-01-09,0.7477477477477478,AMZN,SOFR,1.55,1.5,1.52,1.59,1.66,1011.0,,,,,,,,,,,,,12.54,,,,76.81,77.61,76.55,77.41,74.71,"170,108,400",95.49,95.89,94.79,95.05,95.05,"63,346,000",,,
2020-01-10,0.739612188365651,AMZN,SOFR,1.55,1.5,1.52,1.59,1.65,1013.0,,,,,,,,,,,,,12.56,,,,77.65,78.17,77.06,77.58,74.88,"140,644,800",95.27,95.35,94.0,94.16,94.16,"57,074,000",,,
2020-01-11,0.7777777777777778,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,0.5263157894736842,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,0.6213592233009708,AMZN,SOFR,1.54,1.5,1.52,1.58,1.65,1021.0,,,,,,,,,,,,,12.32,,,,77.91,79.27,77.79,79.24,76.48,"121,532,000",94.57,94.9,94.04,94.57,94.57,"55,616,000",,,
2020-01-14,0.6829971181556196,AMZN,SOFR,1.55,1.5,1.52,1.59,1.65,1009.0,,,,,,,,,,,,,12.39,,,,79.18,79.39,78.04,78.17,75.44,"161,954,400",94.29,94.36,92.93,93.47,93.47,"68,818,000",,,
2020-01-15,0.7579617834394905,AMZN,SOFR,1.56,1.5,1.53,1.6,1.66,1022.0,,,,,,,,,,,,,12.42,,,,77.96,78.88,77.39,77.83,75.12,"121,923,600",93.61,93.94,92.75,93.1,93.1,"57,932,000",,,
2020-01-16,0.7898550724637681,AMZN,SOFR,1.55,1.5,1.52,1.58,1.64,1069.0,,,,,,,,,,,,,12.32,,,,78.4,78.93,78.02,78.81,76.06,"108,829,200",94.15,94.28,93.3,93.9,93.9,"53,190,000",,,
2020-01-17,0.6240601503759399,AMZN,SOFR,1.54,1.5,1.52,1.58,1.64,1043.0,,,,,,,,,,,,,12.1,,,,79.07,79.68,78.75,79.68,76.9,"137,816,400",94.29,94.33,92.86,93.24,93.24,"79,946,000",,,
2020-01-18,0.8695652173913043,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,0.5555555555555556,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,0.7777777777777778,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,0.7808219178082192,AMZN,SOFR,1.54,1.49,1.52,1.57,1.64,1067.0,,,,,,,,,,,,,12.85,,,,79.3,79.75,79.0,79.14,76.38,"110,843,200",93.25,94.71,93.0,94.6,94.6,"74,156,000",,,
2020-01-22,0.7671232876712328,AMZN,SOFR,1.54,1.49,1.51,1.57,1.64,1085.0,,,,,,,,,,,,,12.91,,,,79.64,80.0,79.33,79.43,76.65,"101,832,400",94.8,95.13,94.17,94.37,94.37,"64,326,000",,,
2020-01-23,0.7307692307692307,AMZN,SOFR,1.54,1.48,1.51,1.57,1.63,1051.0,,,,,,,,,,,,,12.98,,,,79.48,79.89,78.91,79.81,77.02,"104,472,000",94.26,94.5,93.64,94.23,94.23,"49,692,000",,,
